,content_id,content,subject,sentiment_value,sentiment_word
1395,9gQtAPL5CnSH2hDr,25豪华羡慕，当时没尊贵就提豪华了，多的配置还是很实用的,配置,1,实用
1396,I13GRZPsNkx6YmTU,理论上是可以，但前提条件是胎压信号接收器要和ECU有通讯，并且允许把数据传送到OBD接口。不知道通用的车是不是已经这样配置了，因为美国已经立法胎压监测为强制性配置，通用在这方面比较超前。   ,配置,1,超前
1397,FLwcP7IyqK8YbJ2f,真心建议上2.0时尚，预算不足可以想办法再抽1万，多出的配置很值得。防止落地几个月后手头有余而后悔。,配置,1,值得
1401,pDIfCKlzHvcR3Ero,配置是低了点，就感觉发动机好点    ,动力,1,好点
1402,qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,内饰,1,不错
1406,UI4EAkYBeW8iR5L9,大家为什么这样回复呢，青菜萝卜各有所好。我选择的是森林人，就是买它的机械性能。你看配置就买昂科威。这二款车你都开下，感觉会告诉你更喜欢哪辆。车子买了要开个几年的，不要勉强。,配置,1,买它的机械性能
1411,5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,操控,1,打95分
1412,5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,动力,1,打95分
1414,5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,配置,1,打80分
1418,dfrAY7v5FqQt4kmi,国产确实有，要知道国产车内部的电子配置从来不吝啬，但是又so……what？！说真的我当初也是看中座椅记忆，因为和老婆身高差的比较多，早上她送完小孩回来就轮到到我开去上班，一天最少要调2次座椅，烦死了！差不多价钱的合资或者进口车，有这个配置的真不多……LZ不知道你新选了什么车，我早上试了一下你要转头才能看后视镜的情况，感觉你坐姿真的应该比较大问题～   ,舒适性,1,看中座椅记忆
1424,c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,配置,1,很好
1425,c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,外观,1,很好
1429,jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,外观,1,认可度高
1430,jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,内饰,1,认可度高
1431,jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,安全性,1,强
1436,mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,配置,1,高
1437,mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,动力,1,牛
1438,mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,操控,1,牛
1440,Mg9mWu8Qvf74aDVy,要我的话首选森林人，皮实耐用这是最重要的，其次我选途观，途观的销量就凸显了这车的价值所在，冠道就算了，可怜的配置还加价，我宁可花20万去买长城的VV7，虽然我现在这几辆车任何一个都买不起，但是也无法阻止我评论,内饰,1,皮实耐用
1445,IvA2q6oa4KzCXYdg,新上市的探界者2.0T 科迪亚克2.OT 都很不错 价钱跟2.5的森林人一样 动力要好的多 配置也高的多   ,动力,1,好的多
1446,IvA2q6oa4KzCXYdg,新上市的探界者2.0T 科迪亚克2.OT 都很不错 价钱跟2.5的森林人一样 动力要好的多 配置也高的多   ,配置,1,高
1454,hGi2cACfL4rT3YaD,CRV的离地间隙137mm，你可以接受吗？因为CRV、RAV4、奇骏是合资车型，比同排量、同配置的森林人优惠后落地价格便宜3到5万元。森林人是小众车型，优惠力度小，导致性价比不高，建议谨慎购买。    ,价格,1,优惠小
1457,KcEvYO9XIrsJu7C6,尊贵性价比高，少的配置后期再加也不便宜，还折腾时间，其实主要看你在不在意用那些钱买尊贵的外观，要在意外观就果断尊贵，不在意豪华就挺好，要么上特装也不错,外观,1,尊贵
1458,lRKL15OvugXhSr6B,奇骏配置高动力好，森林人操控好四区牛逼点还有进口身份,配置,1,高
1459,lRKL15OvugXhSr6B,奇骏配置高动力好，森林人操控好四区牛逼点还有进口身份,动力,1,好
1460,lRKL15OvugXhSr6B,奇骏配置高动力好，森林人操控好四区牛逼点还有进口身份,操控,1,牛逼
1461,R6tE7wM1KH3p8GVr,奇骏，排量大，配置也高点，适合,配置,1,高
1462,R6tE7wM1KH3p8GVr,奇骏，排量大，配置也高点，适合,动力,1,排量大
1463,1peERofqzgJxj6ZX,要看看自己的需求。奇骏的动力配置舒适感高于森林人，但性操控性和四驱系统奇骏比不上森林人。,动力,1,高
1464,1peERofqzgJxj6ZX,要看看自己的需求。奇骏的动力配置舒适感高于森林人，但性操控性和四驱系统奇骏比不上森林人。,配置,1,高
1466,DeJfynLZ3Q6jIdFa,奇骏，当时纠结奇骏2.0，没考虑2.5，2.5配置不错。再说奇骏越野能力也不错,配置,1,不错
1467,DeJfynLZ3Q6jIdFa,奇骏，当时纠结奇骏2.0，没考虑2.5，2.5配置不错。再说奇骏越野能力也不错,动力,1,不错
1469,4XZnkhYId19w8JGs,个人认为2.5的性价比比较高，虽说贵了3w，首先动力有不少提高，我也是试驾了2.0的后来决定买的2.5豪华，配置也高了许多！,价格,1,性价比高
1470,4XZnkhYId19w8JGs,个人认为2.5的性价比比较高，虽说贵了3w，首先动力有不少提高，我也是试驾了2.0的后来决定买的2.5豪华，配置也高了许多！,动力,1,提高
1471,4XZnkhYId19w8JGs,个人认为2.5的性价比比较高，虽说贵了3w，首先动力有不少提高，我也是试驾了2.0的后来决定买的2.5豪华，配置也高了许多！,配置,1,高
1474,i0cSNWX6GdElYbpR,没等到2018款大改款出来再买会后悔得不要不要的，鹰眼，内饰，噪音，乘坐舒适感，音响全面提升得太多太多    ,内饰,1,提升太多
1475,i0cSNWX6GdElYbpR,没等到2018款大改款出来再买会后悔得不要不要的，鹰眼，内饰，噪音，乘坐舒适感，音响全面提升得太多太多    ,舒适性,1,提升太多
1477,QHdqVOm1XiJnR243,傲虎内饰好看，高科技感觉强于森林人，但是森林人操控还是很舒服的。另外傲虎贵了点，看你手头资金多少。我当初也是纠结傲虎和森林人，傲虎内饰吸引我，但是傲虎的行李架实在丑陋的一逼啊。我是外貌协会的，所以选了小森。小森还便宜。   ,内饰,1,好看
1478,QHdqVOm1XiJnR243,傲虎内饰好看，高科技感觉强于森林人，但是森林人操控还是很舒服的。另外傲虎贵了点，看你手头资金多少。我当初也是纠结傲虎和森林人，傲虎内饰吸引我，但是傲虎的行李架实在丑陋的一逼啊。我是外貌协会的，所以选了小森。小森还便宜。   ,操控,1,舒服
1481,MIpGHlEmJ5Xz7qsN,看你个人咯 觉得需要一键启动 肯定就是特装性价比高 比较还有一个电动尾门，我选择豪华版 因为我个人喜欢钥匙，不喜欢一键启动的 还有电动尾门实在太慢，内饰更是选择黑色，刚刚好符合我的标准，就是我老婆想要电动尾门。,内饰,1,符合
1482,LZyFwfO2IUaS7P8k,外观和内饰改动的不大么，外后视镜挺炫的，不知道动力总成怎么样,外观,1,挺炫
1499,iU6wpSYePTCEQIGf,昨晚看了视频，是驰鹏的换代！18年上，全液晶面板，内饰还是很不错的,内饰,1,不错
1503,JIHm03h7AEi5tBrz,其实森林人的确没啥太多亮点，看了傲虎和力狮的内饰感觉森林人比较挫。但是小森的操控很喜欢，反正我开了几个车，觉得操控性小森还是很舒服的。这车小问题我觉得是有点的，但是也不至于一无是处对吧LZ。可能LZ你对车的要求有点过高了，这种价位下的车也不是豪车面面俱到那是不可能的。   ,操控,1,舒服
1507,4p7LktXQiPr3ocCw,我选森林人，是觉得森林人正和我的要求一致，从外观到内饰、底盘高度、全时四驱、安全性、进口车...也是奇怪了，在我的30万预算内，真找不到第二个，是啊，要是预算五六十万，肯定买宝马...森林人的内饰是简单，但实用、没有无用的，免得满屏幕找信息...正面看森林人有些窄，要是和Q5一样宽，就更好了。侧面很好看，宝马也是这样的外观...    ,外观,1,要求一致
1508,4p7LktXQiPr3ocCw,我选森林人，是觉得森林人正和我的要求一致，从外观到内饰、底盘高度、全时四驱、安全性、进口车...也是奇怪了，在我的30万预算内，真找不到第二个，是啊，要是预算五六十万，肯定买宝马...森林人的内饰是简单，但实用、没有无用的，免得满屏幕找信息...正面看森林人有些窄，要是和Q5一样宽，就更好了。侧面很好看，宝马也是这样的外观...    ,内饰,1,要求一致
1509,4p7LktXQiPr3ocCw,我选森林人，是觉得森林人正和我的要求一致，从外观到内饰、底盘高度、全时四驱、安全性、进口车...也是奇怪了，在我的30万预算内，真找不到第二个，是啊，要是预算五六十万，肯定买宝马...森林人的内饰是简单，但实用、没有无用的，免得满屏幕找信息...正面看森林人有些窄，要是和Q5一样宽，就更好了。侧面很好看，宝马也是这样的外观...    ,操控,1,要求一致
1510,4p7LktXQiPr3ocCw,我选森林人，是觉得森林人正和我的要求一致，从外观到内饰、底盘高度、全时四驱、安全性、进口车...也是奇怪了，在我的30万预算内，真找不到第二个，是啊，要是预算五六十万，肯定买宝马...森林人的内饰是简单，但实用、没有无用的，免得满屏幕找信息...正面看森林人有些窄，要是和Q5一样宽，就更好了。侧面很好看，宝马也是这样的外观...    ,安全性,1,要求一致
1513,2l3cDUAdX4QZK0tz,我一直认为斯巴鲁的内饰设计才叫车，别的牌子那是叫家具和电器而已,内饰,1,才叫车
1516,nBxIXZ0uiD9CQtKJ,900不出奇，alcantara皮本来一米就要2、3k！一般是法拉利保时捷这些顶级车的内饰供应商，而且还是选配升级内饰的这种才会用alcantara的皮…… 其实不是真皮，但是比真皮还贵……摸过一次，手感确实爆炸……   ,内饰,1,手感爆炸
1517,EiP30GO7q8fUrM1e,13内饰已不逊于同档次的cRv、RAv4、奇骏了。差的是上一代车。很多人人云亦云，跟风瞎说。,内饰,1,不逊于
1521,4z5mDQt68BFowvke,刚提的2.0豪华，时尚就是外观时尚一点，多个尾翼和轮毂，内饰就多个拨片，2.0小屏幕显示比起2.5少太多功能，个人对獠牙前脸，换挡拨片也不是很有感觉，要是当时有2.5的钱就汉兰达了，所以，适合自己的就是最好的,外观,1,时尚
1533,ULGEAKnOdD1pNu7I,肯定等新款，这马上换代了，外观大改，内饰大改，四驱系统升级，发动机升级，听说还有小排量涡轮，等换代车型出来，选择多了，买车就不会有遗憾,外观,1,大改
1534,ULGEAKnOdD1pNu7I,肯定等新款，这马上换代了，外观大改，内饰大改，四驱系统升级，发动机升级，听说还有小排量涡轮，等换代车型出来，选择多了，买车就不会有遗憾,内饰,1,大改
1535,ULGEAKnOdD1pNu7I,肯定等新款，这马上换代了，外观大改，内饰大改，四驱系统升级，发动机升级，听说还有小排量涡轮，等换代车型出来，选择多了，买车就不会有遗憾,操控,1,升级
1536,ULGEAKnOdD1pNu7I,肯定等新款，这马上换代了，外观大改，内饰大改，四驱系统升级，发动机升级，听说还有小排量涡轮，等换代车型出来，选择多了，买车就不会有遗憾,动力,1,升级
1539,hRMnD53qjLTlceCr,超维的底盘和越野性能不错，但内饰变速箱已过时；森林人是各方面较为均衡的SUV，兼顾了公路驾驶和轻度的越野。自驾游推荐森林人。,操控,1,不错
1543,IR9isDblL3knqVXS,你去网上看，外观大改，内饰跟新款翼豹内饰大致相同，动力跟四驱都有所提升   ,外观,1,大改
1545,IR9isDblL3knqVXS,你去网上看，外观大改，内饰跟新款翼豹内饰大致相同，动力跟四驱都有所提升   ,动力,1,有所提升
1548,bw76GADX4hqjgQJ1,今年车展后。斯巴鲁尼桑。这些cvt的竞争力在那些合资8at的车型涌入市场的大潮下越来越低。价格20多万的几款suv尺寸。变速箱，内饰都比斯巴鲁的强。不信你就看。日系suv可以拿出更好的at，但是必须是别的suv车企都换玩at日系卖不出去的时候。也就更新换代了。    ,动力,1,强
1549,bw76GADX4hqjgQJ1,今年车展后。斯巴鲁尼桑。这些cvt的竞争力在那些合资8at的车型涌入市场的大潮下越来越低。价格20多万的几款suv尺寸。变速箱，内饰都比斯巴鲁的强。不信你就看。日系suv可以拿出更好的at，但是必须是别的suv车企都换玩at日系卖不出去的时候。也就更新换代了。    ,内饰,1,强
1550,z58vDBRlQZSkp6CH,傲虎内饰舒适度没的说，但是从路上考那种矮趴感真是让我受不了。,内饰,1,没的说
1561,5s3QUFfkw0zEBTHq,谢谢，分析的很到位，选定2.5特装，主要是老婆不喜欢黑内饰   ,内饰,1,喜欢
