,content_id,content,subject,sentiment_value,sentiment_word
747,IJUlvgDkt0bR4i5A,果断CRV，森林人你想太多了，就是个买菜车，操控就那么回事，比不上大多数轿车。东北四驱没有雪地轮胎好使。后期烧机油，保养，维修，二手贬值，麻烦一堆。另外，斯巴鲁4儿子就是个坑。,动力,-1,烧机油
750,nPBqmK0wGkUs8QWy,我觉着20像水，首保后直接5-30！ssss店说30会烧机油，30比20粘稠一点而已…只会更润滑哪会…………坑，就是一个坑    ,动力,-1,烧机油
751,w92EpJqlk0Ti3Kzy,我换了国产的轴承2万就开始异响了还是换了NTN的    ,舒适性,-1,异响
757,fiIdGVE3JWpZ9KFN,我最近用自拍杆在底盘下是拍过一些局部照片的，其中我拍到了一张有渗油嫌疑的图片，等过段时间有时间去四儿子的时候升起来检查一下                ,操控,-1,渗油
773,Y8wybDUhAiZ5MLHn,我也是，刚提两天。情况跟你一样，还有发动机噪音大的很你的是不,舒适性,-1,噪音
776,JjUcbkCslFwgyqoh,是的，发动机声音很大，而且坐在驾驶座上能感觉到抖动    ,舒适性,-1,噪音
784,imhM3kAnPGrJce9a,jeep发动机和变速箱好像都有问题,动力,-1,有问题
792,hvZHagAs7utnfyFX,真斯巴鲁，天冷了，发动机温度低的时候有个自我保护，转速会比较高，噪音也比较大，过个两三分钟就会降下来,舒适性,-1,噪音
811,QNaZleBw5H42Op0X,那个后面空间小，而且不好看，屁股太短   ,空间,-1,小
812,QNaZleBw5H42Op0X,那个后面空间小，而且不好看，屁股太短   ,外观,-1,不好看
826,bOcxUzdVkeWJDE9I,质量可靠性都不差，森林人的隐患就是烧机油。但是森林人比楼兰低半个级别，空间，内饰，舒适静音各方面都不如楼兰，性价比实在不咋地。唯一的优势是操控和四驱能力，对你来说，上下班代步，森林人的优势你根本用不上   ,动力,-1,烧机油
832,R7E3fDmHPaCvhT2N,晴天一个礼拜，加满油，有异响，应该不是哪里进水    ,舒适性,-1,异响
841,KXLSTF3rBospk6v7,长期高速，要求舒适，就选择楼兰。森林人除了隔音不好，2.5动力差点。对我来说哈。其他都还行。,舒适性,-1,隔音不好
842,KXLSTF3rBospk6v7,长期高速，要求舒适，就选择楼兰。森林人除了隔音不好，2.5动力差点。对我来说哈。其他都还行。,动力,-1,差点意思
843,ucnmdgpFQsAx7JRy,我上一次换了一次安索的油，真的感觉很差，发动机噪音明显变大,舒适性,-1,噪音
845,0J1IkR8cGue4MBmQ,一直都很好看 就是性价比不高 贵了,价格,-1,贵
853,osl6DxTAG0azVkOY,建议咬牙上2.5，我2.0，后段加速很吃力，开空调就更不用说了，那感觉........，而且2.0的小马拉大车不省油，我现在市区开11.6个油。,动力,-1,
855,CaUR7I9Y6Wch5ZvV,新xv的后备箱空间太小了，给直接pass。   ,空间,-1,小
861,G12CB69XuoFLVlwf,2万多公里就要洗的发动机，肯定是质量不行啊。,动力,-1,质量不行
870,mzASXbauHVoePO4j,这批车刹车片有问题的，我的也是，才四万公里就有异响,安全性,-1,有问题
884,XwburWjS07UQKCZp,真的。不要问烧机油的问题了，求你了，有这个顾虑就不要买这个车,动力,-1,烧机油
900,hWRaSXCKHBbtEgdx,我11年8.6万公里老车了，020现在烧机油有点严重    ,动力,-1,烧机油
906,KogfcpkZ1YvXsRLM,K5轮毂，屌丝气质，但目前这车内饰空间是我坐进去最放松的，没有之一，就是2T太贵了太贵了太贵了,价格,-1,太贵了
918,rhkOatNDF9wHA8Q4,死火再着车，有一个缸体不工作，严重抖动，下高速，找最近的4儿子换火花塞。一般的店根本换不了火花塞，因为都找不到位置在哪里。4儿子换火花塞的工时费300➕材料600，够狠的啦。   ,动力,-1,有一个缸体不工作，严重抖动
920,9y8Rh6UXEKsCzcDS,缓停没有响那是因为车还没有完全静止，当静止那一瞬间异响就来了。可不能一早挂N哟，我是要在车辆静止下来的前一点儿挂N    ,舒适性,-1,
985,UogXeSFwEqkPtzfy,2014版2.5，4s的意思用5W30避免烧机油。成都港宏不是庞大系，所以机油比较自由。    ,动力,-1,烧机油
1006,9Go7LYni4RPyCtcz,后排是忽悠 容易晕车  靠背放倒一点  跑长途还行,舒适性,-1,忽悠 容易晕车
1037,Vbjh0M6rO4dTKJWm,森林人，听这名字都不像让你舒坦的车，说实话，这车只适合喜欢操控的驾驶者，舒适性那就别想了,舒适性,-1,就别想了
1042,gM2olm6YPn71b0FT,这个油一般般，刚换了这种，跑了7百公里左右，噪音大， 提速肉，还不如之前一直用的白桶出光,舒适性,-1,噪音
1043,gM2olm6YPn71b0FT,这个油一般般，刚换了这种，跑了7百公里左右，噪音大， 提速肉，还不如之前一直用的白桶出光,动力,-1,肉
1046,vbHx7Jsi4PcG2YUA,启动有蓝烟，有可能轻微烧机油，冬天看很明显，夏天不容易看出来……,动力,-1,烧机油
1066,Z5zrScJKfovIdYWA,我这锅也用的日石铁桶感觉发动机噪音有点大   ,舒适性,-1,噪音
1075,EPRQx2HJfLlN7dS8,内循环和外循环电机不一样，可能是电机异响,舒适性,-1,异响
1086,ckU7xhrRsIbXNZDC,看路况的，路面不好，大奔都会响，斯巴鲁就不谈了，不定点的各种响,舒适性,-1,异响
1087,ODhmNlo8xZPEnTv0,一年车，四个玻璃表示都响。,舒适性,-1,响
1096,3iWvMZbNYmJ74Hxh,没用的，最近气温零下，又开始响了。    ,舒适性,-1,响
1097,YfZ4QdTc9EHXqwAI,我暂时没有耶，不过我姐夫的bba也有说不清的响声    ,舒适性,-1,响
1110,1qwo65JNBf0g93me,有异响，除了喇叭不响，其它都响,舒适性,-1,异响
1175,JsGq6LYcevkzZTw8,我才提车半月，中控里面过颠簸的路就有异响了,舒适性,-1,异响
1191,WC59FKljx4hwH8uU,长途机油消耗大，搞异响，搞烦了，四儿子态度很差，早弃保了。    ,油耗,-1,大
1192,WC59FKljx4hwH8uU,长途机油消耗大，搞异响，搞烦了，四儿子态度很差，早弃保了。    ,舒适性,-1,异响
1225,dXbU6sfYEDxl2w0P,这破车，大家都用什么机油，除了拐弯爽点，没有好处，各种响，变速箱异响，烧机油，天啊    ,动力,-1,烧机油
1226,dXbU6sfYEDxl2w0P,这破车，大家都用什么机油，除了拐弯爽点，没有好处，各种响，变速箱异响，烧机油，天啊    ,舒适性,-1,各种响
1244,ilDL7qB9coNdtvSX,还行吧，这车就是操控好点，长途开着累，因为座椅不行没有腰脱，后排坐垫也不算长。我开车也不急不过你要是满载100以上超车真的费劲，等你买了就知道了，不是急不急的问题。自己考虑吧   ,舒适性,-1,开着累
1259,RlhLvdkgCp0fwsEN,森林人唯一不能满足的就是舒适性,舒适性,-1,唯一不足
1273,s8Roj7ZBrGAyw5C9,我真想起诉他们，他们的机油不好    ,动力,-1,机油不好
1279,DTxnv4MAbCY0LXjp,我的也响，去4儿子那也是弄了弄后备箱锁，好了一段又开始响，都去两次了    ,舒适性,-1,响
1292,Yvf53sQUHFSem7NE,加的内饰会有反光，影响驾驶～,内饰,-1,影响驾驶
1297,IuKUG0daL8QWf9iH,还是有的，60km/h，巡航状态发动机基本就在1100-1200区间。应该不是变速箱模拟降档，降档的顿挫是一次性的，而且震动比较明显。现在车在1100-1200是发动机的一种颤动或者说共振，带动中控和前风挡一起共振，发出异响，是持续的，不那么明显。   ,舒适性,-1,异响
1301,5t9bYNuliVgBQRwF,我的车跑到6万后开始烧机油，跑3-4千公里开始报警，车里需要备机油了,动力,-1,烧机油
1302,EGjb0fZq8LXsJInQ,我的老款，副驾遮阳板同响,舒适性,-1,响
1313,ptV3O9Je7IbYCGvM,怎么不提空间？CX5的后车门像QQ的车门一样，人钻的进去？,空间,-1,钻进去
1320,qxpkmLhsEUDoBWT3,家里有进口老指2.4和森林人2.5的表示这两款各有味道。而国产新指在4s看过就是自由侠plus的感觉，2.4th或许会好一些，但是新指的公路操控和内部空间绝对会不如森林人,操控,-1,不如
1322,sVZraqLxHubQeI5p,我在买森林人之前也是考虑了Q5  觉得外观好看，质量也是杠杠的 而且也是知名品牌，最后还是感觉空间小，维修保养也不划算，虽然森林人维修也贵，但驾驶感觉是没得比啊,空间,-1,小
1330,olAXBYyT4rUjE73Q,你这么问我也只能推荐你cx5顶配了…………不过空间就别奢望了～长途最多一家三口～一家五口有难度～ 其实我现在是不推荐你买自吸的～因为日系车的涡轮已经崛起～    ,空间,-1,别奢望
1331,RIguswkCWdmKE1XP,力狮，空间太小，坐起来不舒服   ,空间,-1,小
1332,vlzV7UONtIEQF5oi,油门窜的解决方案就是开一万公里自己洗一次节气门。你就不会感觉到窜了。suv入弯别那么快，不安全。最后看你喜欢什么。我因为出去玩儿，跑越野所以选择了森林人。车还是很不错的。另外GLC300也是不错的车。除了空间小点儿。   ,空间,-1,小
1337,HmQF6KOEoDa5IBqZ,如果汉兰达不加价，不实行SB的饥渴营销，我就买了。现在想想幸好没买，一是七座用处并不大，二是城市驾驶森林人要爽太多，三是找停车位时少很多麻烦，四是经常自驾游森林人是最好的选择，五是操控、四驱、通过性汉兰达无法和森比。虽然汉兰达的内饰做工、空间舒适、保值耐用、综合性价高等优点也是森林人无法相比的，但这些都掩盖不了森的主要优点，还是森林人适合我。,操控,-1,无法比
1340,vtCOMR3nmBiSTYoJ,我的7.5万了，还没有换，要是自己换说实话很费劲，这个两边空间太小了，如果是直列四缸其实是个人都能够换，但是这个没有把握最好别自己换！,空间,-1,小
1341,mQj2xONZawe6qv3g,你又想在市区用还要操控，三十万我绝对不会选森林人，不值这个价，市区你要这么好的四驱系统干什么，要是空间要求不太高的我选，Q3⃣️，或GLA，甚至是2.0T的途L也比它强，哥们不要密念这个价位的纯进口，没你想象的那么好！   ,价格,-1,不值
1345,Tb3uH2Mck1DWRKsU,谢谢。还有就是汉兰达的空间，虽然内饰面包车，但是空间真的是    ,空间,-1,真的是
1354,BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,外观,-1,颜值差
1355,BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,动力,-1,差
1356,BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,油耗,-1,高
1357,BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,舒适性,-1,异响多
1358,BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,操控,-1,差
1359,p8NQmMkiBH3nWgRD,探界者如果不注重内饰材质的话可以考虑，动力好，配置高，空间大，但是内饰全塑料。    ,内饰,-1,全塑料
1363,RBtJIyiqs8UZbvAC,等新crv上市再考虑买不买！现款太难看空间感觉比森稍大一点,外观,-1,难看
1366,L7zsZyHWkp0cV2CJ,既然开马自达肯定、必须是xt啊，汉兰达空间却是不错但是开起来实在是......,操控,-1,开起来实在是….
1380,yBczdNFpVAGXfJgj,原来我也想买发现神行的，觉得外观好看，品牌过硬。但据反映小毛病多，而且比森林人贵不少，最低配置根本看不上眼，全时四驱也不如森林人。所以实惠点还是森林人，要地道点的路虎得顶配级别的，这价格就差别大了。,配置,-1,看不上眼
1386,u1GQfPsFqOXzjdhR,没有别的意思，只是这个价位基本该有的东西都有了，性价比蛮高的，希望森林人以后再丰富些基础配置，别的不说加个后排出风口，日行灯，把个山寨导航换个正常点的，这是些很基础的配置，不为过吧,配置,-1,换个正常点
1388,AglCNILGcW7rje01,比较了很多车，森林人在我的承受范围内是最满意的，我喜欢简单的内饰，不喜欢太多无用的配置，全时四驱非常符合我的要求，开了一年了，挺好的。就是纳闷为什么斯巴鲁销量那么低，我们这里却很多开的，我们小区就有七八辆。,配置,-1,不喜欢
1391,aLUsTDqeyWOZ5XKw,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。    ,配置,-1,不高
1392,aLUsTDqeyWOZ5XKw,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。    ,舒适性,-1,隔音不好
1393,duxnUzlyvI8EhwHK,从配置的个人爱好讲，后座出风口和车窗一键升降(含钥匙控制)缺失有点遗憾，毕竟成本很少且很实用。像神车途观乞丐版省中央扶手才会省后出风，有扶手只是排个管子的事，宁愿后排电热换后出风。,配置,-1,缺失遗憾
1400,pDIfCKlzHvcR3Ero,配置是低了点，就感觉发动机好点    ,配置,-1,低
1403,qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,配置,-1,
1404,qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,价格,-1,
1405,4GC8XMpOARkgKwmb,中肯的建议，去退掉吧，不然你绝对会后悔，昂科威才适合你，它的配置和品牌都是抓住了中国人的心里的，市场调研做的好。但是，它的华而不实和森林人是森林人准车主所嗤之以鼻的。,配置,-1,后悔
